Folder	Image_Path	CLIP_Score
Turn_0	OFF_INTER_STN0_CRS0_031_020_0b8b0c_positive_2.png	0.2480
Turn_0	FUN_INTRA_LEG1_LEG2_050_049_064f61_negative_1.png	0.2419
Turn_0	FOO_INTRA_SED1_SED2_214_190_042c4a_positive_1.png	0.2253
Turn_0	HOU_INTRA_PIL1_PIL2_126_099_7c98b2_negative_2.png	0.2735
Turn_0	FOO_INTER_CAN0_PNT1_041_102_32e7dd_negative_1.png	0.2118
Turn_0	FOO_INTRA_LIM1_LIM2_014_036_74f664_positive_2.png	0.3282
Turn_0	HOU_INTER_ULT0_TPK0_050_052_07d13e_negative_0.png	0.2209
Turn_0	FOO_INTRA_BEA1_BEA2_324_328_92755e_positive_2.png	0.2308
Turn_0	OFF_INTER_PPC0_PEN0_023_009_5bb3b1_negative_2.png	0.3143
Turn_0	FUN_INTER_MAH0_PKC0_065_090_34eeb0_negative_0.png	0.2795
Turn_0	OFF_INTER_PEN0_PNC0_031_010_7d9ed5_negative_0.png	0.2788
Turn_0	FOO_INTER_LIM0_CHI0_094_096_dcf47f_positive_0.png	0.2974
Turn_0	HOU_INTRA_HCP1_HCP2_039_029_7a4038_positive_0.png	0.2928
Turn_0	FUN_INTRA_LEG1_LEG2_040_038_6160fa_negative_1.png	0.2146
Turn_0	FOO_INTRA_PAS1_PAS2_052_049_d93885_negative_1.png	0.2878
Turn_0	HOU_INTRA_BOT1_BOT2_080_050_86b9fa_negative_0.png	0.2659
Turn_0	FOO_INTRA_PAS1_PAS2_146_151_cd766c_positive_2.png	0.2488
Turn_0	OTR_INTRA_BOL1_BOL2_040_065_7403b1_positive_1.png	0.2319
Turn_0	OFF_INTRA_STN1_STN2_036_035_b9e483_negative_0.png	0.2597
Turn_0	OTR_INTRA_BOL1_BOL2_045_070_b82925_positive_2.png	0.2862
Turn_0	OFF_INTRA_PPC1_PPC2_490_657_3d3c6c_positive_2.png	0.2351
Turn_0	OFF_INTRA_RHS1_RHS2_171_135_add7b3_negative_1.png	0.2082
Turn_0	HOU_INTRA_BBT1_BBT2_017_017_58b7ff_positive_2.png	0.2324
Turn_0	OFF_INTRA_STN1_STN2_032_028_9d24e9_positive_1.png	0.2499
Turn_0	FUN_INTRA_MAH1_MAH2_009_007_df4d05_negative_0.png	0.3463
Turn_0	HOU_INTRA_BAT1_BAT2_014_012_578d7d_negative_1.png	0.2459
Turn_0	OTR_INTRA_WAS1_WAS2_100_100_c0ab52_negative_2.png	0.2362
Turn_0	OFF_INTRA_PPN1_PPN2_061_080_122627_negative_1.png	0.2261
Turn_0	FOO_INTRA_LIM1_LIM2_020_049_2a0e24_positive_0.png	0.3078
Turn_0	HOU_INTER_BOT0_COI0_065_029_5cb5b5_positive_1.png	0.2182
Turn_0	FUN_INTER_CHS0_CHK0_090_067_38c6fe_negative_0.png	0.2546
Turn_0	FUN_INTER_DIC0_PLC0_055_085_437ebe_positive_2.png	0.2192
Turn_0	OTR_INTER_BUT0_WAS0_053_114_ac5059_positive_1.png	0.2704
Turn_0	HOU_INTRA_BOT1_BOT2_090_055_4636cf_negative_2.png	0.2403
Turn_0	OTR_INTRA_SCR1_SCR2_020_015_6b49ab_negative_2.png	0.2561
Turn_0	OTR_INTRA_WAS1_WAS2_100_100_627895_positive_0.png	0.2230
Turn_0	OTR_INTER_NUT0_PEG0_042_040_23cc09_negative_2.png	0.2780
Turn_0	OFF_INTRA_STN1_STN2_043_041_a41476_positive_0.png	0.2636
Turn_0	OFF_INTER_LPP0_WWO0_049_033_77f356_negative_0.png	0.2149
Turn_0	HOU_INTER_ULT0_BBT0_034_035_59245a_positive_2.png	0.2799
Turn_0	HOU_INTRA_BOT1_BOT2_070_040_4f413e_negative_0.png	0.2531
Turn_0	FOO_INTRA_LIM1_LIM2_037_094_b3f319_negative_0.png	0.2099
Turn_0	FUN_INTER_CHS0_CHK0_048_028_09f0c8_positive_0.png	0.2456
Turn_0	OTR_INTRA_STO1_STO2_006_008_1e1c52_negative_2.png	0.1948
Turn_0	OTR_INTRA_STO1_STO2_020_021_aa039a_positive_2.png	0.2583
Turn_0	OTR_INTRA_SCR1_SCR2_048_048_b5c727_negative_2.png	0.2259
Turn_0	OTR_INTRA_BOL1_BOL2_045_070_a98e31_negative_0.png	0.2267
Turn_0	FOO_INTER_BEA1_SED2_151_080_0d244e_negative_2.png	0.2379
Turn_0	OFF_INTRA_PEN1_PEN2_018_017_4ec82a_negative_2.png	0.3042
Turn_0	HOU_INTRA_BAT1_BAT2_031_031_d7926b_positive_1.png	0.2778
Turn_0	OTR_INTRA_IKE1_IKE2_070_085_e8751d_negative_1.png	0.2371
Turn_0	HOU_INTER_ULT0_CTB0_044_045_061396_negative_2.png	0.2188
Turn_0	OTR_INTRA_BEA1_BEA2_155_130_563274_positive_2.png	0.2694
Turn_0	FUN_INTRA_LEG1_LEG2_050_049_d2c34f_positive_0.png	0.2868
Turn_0	OFF_INTRA_SFP1_SFP2_037_039_5dbd46_positive_2.png	0.2577
Turn_0	HOU_INTER_ULT0_TPK0_050_052_07d13e_negative_1.png	0.2315
Turn_0	OFF_INTER_SFP0_LPP0_057_035_405bc7_positive_2.png	0.2770
Turn_0	HOU_INTER_ULT0_TPK0_050_052_07d13e_negative_2.png	0.2338
Turn_0	FUN_INTER_CHS0_CHK0_090_067_660eb6_positive_2.png	0.2468
Turn_0	OTR_INTRA_SCR1_SCR2_032_033_5590f8_negative_0.png	0.2791
Turn_0	HOU_INTRA_BOT1_BOT2_090_055_4636cf_negative_0.png	0.2351
Turn_0	FOO_INTER_CFC0_BEA1_068_173_e3b1fa_negative_1.png	0.2183
Turn_0	OFF_INTRA_PPC1_PPC2_490_657_b4d4da_positive_1.png	0.1920
Turn_0	FUN_INTRA_DIC1_DIC2_029_030_775392_positive_0.png	0.2976
Turn_0	OTR_INTRA_BOL1_BOL2_050_075_c74453_negative_2.png	0.2752
Turn_0	OFF_INTRA_STN1_STN2_032_028_d0abcd_positive_0.png	0.2440
Turn_0	OFF_INTRA_PPN1_PPN2_022_037_fed255_negative_0.png	0.2118
Turn_0	OTR_INTER_IKE0_BOL0_057_038_1daebc_negative_1.png	0.2146
Turn_0	FOO_INTRA_CHI1_CHI2_031_011_d4828e_negative_0.png	0.2557
Turn_0	FOO_INTRA_CFC1_CFC2_048_046_309766_positive_2.png	0.2287
Turn_0	OFF_INTER_PPN0_HST0_062_076_78098c_positive_1.png	0.2095
Turn_0	OFF_INTER_CRS0_RUB0_269_169_f9d135_positive_2.png	0.2404
Turn_0	FOO_INTER_CAN0_PNT1_041_102_e208ec_positive_0.png	0.2376
Turn_0	FOO_INTER_CFC0_BEA1_140_282_bb929d_positive_1.png	0.2201
Turn_0	FOO_INTRA_TOM1_TOM2_016_050_908b5a_positive_2.png	0.3055
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_650961_negative_2.png	0.2454
Turn_0	FOO_INTRA_LIM1_LIM2_027_061_4fad80_positive_2.png	0.3129
Turn_0	OFF_INTRA_PPN1_PPN2_061_080_122627_positive_0.png	0.2362
Turn_0	OFF_INTRA_STN1_STN2_036_035_b9e483_positive_2.png	0.2901
Turn_0	OTR_INTRA_STO1_STO2_016_015_043fc8_positive_1.png	0.2478
Turn_0	FOO_INTRA_SED1_SED2_476_453_bbc53d_negative_2.png	0.2219
Turn_0	OTR_INTRA_BUT1_BUT2_130_220_44f428_negative_2.png	0.2318
Turn_0	OTR_INTRA_NUT1_NUT2_035_060_78bbc3_negative_2.png	0.2621
Turn_0	FUN_INTER_MAH0_PKC0_053_076_58a976_negative_2.png	0.2824
Turn_0	FOO_INTER_GAR0_PNT1_041_064_4701b8_negative_0.png	0.2284
Turn_0	FOO_INTER_CAN0_PNT1_094_186_f801fd_negative_2.png	0.2169
Turn_0	HOU_INTER_PIL0_TPK0_283_285_0f334b_negative_0.png	0.2301
Turn_0	FOO_INTER_LIM0_CHI0_067_071_3ab782_negative_0.png	0.2524
Turn_0	OTR_INTER_IKE0_PEG0_031_041_8d1c9d_negative_2.png	0.2555
Turn_0	OTR_INTER_SCR0_NAI0_047_272_00bd16_negative_1.png	0.2985
Turn_0	FOO_INTRA_PEP1_PEP2_094_090_3dd465_positive_1.png	0.2041
Turn_0	FUN_INTER_DIC0_PLC0_092_142_b62c5f_positive_2.png	0.2187
Turn_0	FOO_INTER_GAR0_PNT1_041_064_4701b8_negative_1.png	0.2403
Turn_0	HOU_INTER_ULT0_BBT0_034_035_59245a_negative_0.png	0.2456
Turn_0	OFF_INTRA_PPC1_PPC2_490_657_b4d4da_negative_0.png	0.2545
Turn_0	OTR_INTRA_SCR1_SCR2_026_023_37a2d5_negative_1.png	0.2525
Turn_0	OFF_INTER_CRS0_RUB0_188_088_7b027d_positive_0.png	0.2496
Turn_0	FOO_INTRA_TOM1_TOM2_012_039_376227_negative_2.png	0.2260
Turn_0	OFF_INTER_PPC0_PEN0_078_030_667b59_negative_2.png	0.2711
Turn_0	FOO_INTRA_PNT1_PNT2_254_228_d70677_positive_0.png	0.2857
Turn_0	OFF_INTRA_PPC1_PPC2_437_563_b535d4_negative_1.png	0.2674
Turn_0	OFF_INTRA_HST1_HST2_095_140_fe5483_positive_0.png	0.2538
Turn_0	OTR_INTRA_BOL1_BOL2_035_060_599789_negative_2.png	0.2868
Turn_0	FUN_INTRA_CHS1_CHS2_070_060_391060_negative_0.png	0.2401
Turn_0	HOU_INTER_BOT0_COI0_037_015_969920_negative_2.png	0.2431
Turn_0	OFF_INTER_CRS0_RUB0_236_128_b1750b_negative_0.png	0.2567
Turn_0	FOO_INTER_CFC0_BEA1_045_137_31bb66_positive_2.png	0.2005
Turn_0	OTR_INTRA_SCR1_SCR2_032_033_a76ce8_positive_2.png	0.2767
Turn_0	OFF_INTER_PEN0_PNC0_052_019_0f229d_positive_1.png	0.3168
Turn_0	HOU_INTRA_CTB1_CTB2_181_183_210600_positive_0.png	0.2638
Turn_0	FUN_INTER_DIC0_PLC0_071_114_0bdc2b_positive_0.png	0.2032
Turn_0	FOO_INTRA_CFC1_CFC2_077_077_d18c41_negative_2.png	0.2058
Turn_0	HOU_INTER_ULT0_CTB0_103_139_459b81_negative_0.png	0.2534
Turn_0	FOO_INTRA_PNT1_PNT2_132_111_2102c8_positive_0.png	0.2683
Turn_0	OFF_INTER_LPP0_WWO0_015_013_e7cd9b_negative_1.png	0.1919
Turn_0	HOU_INTRA_BBT1_BBT2_031_033_606f92_positive_0.png	0.2616
Turn_0	OFF_INTRA_STN1_STN2_050_047_5a8b02_positive_1.png	0.2781
Turn_0	OFF_INTRA_STN1_STN2_021_020_e68756_positive_0.png	0.3093
Turn_0	FOO_INTER_CFC0_BEA1_068_173_e3b1fa_positive_0.png	0.2308
Turn_0	OFF_INTRA_PEN1_PEN2_018_017_4ec82a_positive_2.png	0.2926
Turn_0	FOO_INTER_BEA1_SED2_187_094_42e27e_positive_0.png	0.2133
Turn_0	FUN_INTRA_LEG1_LEG2_035_034_121523_positive_2.png	0.2740
Turn_0	FOO_INTER_LIM0_CHI0_067_071_2a6f55_negative_2.png	0.2539
Turn_0	OTR_INTRA_SCR1_SCR2_032_033_5590f8_positive_2.png	0.2704
Turn_0	OTR_INTRA_BUT1_BUT2_130_220_44f428_negative_1.png	0.2345
Turn_0	HOU_INTRA_COI1_COI2_040_010_49f54e_positive_0.png	0.2471
Turn_0	OFF_INTRA_PEN1_PEN2_025_025_557f20_positive_0.png	0.2890
Turn_0	OFF_INTER_CRS0_RUB0_236_128_b1750b_negative_1.png	0.2651
Turn_0	OFF_INTRA_STN1_STN2_032_028_d0abcd_positive_2.png	0.2580
Turn_0	OTR_INTER_BEA0_SCR0_070_016_0bf5aa_negative_2.png	0.2456
Turn_0	FUN_INTRA_MAR1_MAR2_027_035_31e942_positive_2.png	0.2091
Turn_0	FOO_INTER_SED2_CFC1_230_079_aa254d_positive_1.png	0.2196
Turn_0	FUN_INTER_MAR0_DIC0_060_059_ce4b04_negative_1.png	0.2282
Turn_0	OTR_INTER_IKE0_BOL0_021_012_026f9e_negative_1.png	0.2779
Turn_0	OFF_INTRA_CRS1_CRS2_025_027_61c200_positive_0.png	0.2535
Turn_0	HOU_INTER_BBT0_HCP0_039_033_90f73f_negative_0.png	0.2046
Turn_0	FOO_INTER_CFC0_BEA1_121_252_46c385_negative_1.png	0.2149
Turn_0	OTR_INTER_WAS0_NUT0_042_026_8547d1_negative_0.png	0.2505
Turn_0	FOO_INTRA_PNT1_PNT2_408_361_00c798_negative_0.png	0.2382
Turn_0	FOO_INTER_BEA2_PEP1_126_122_a42c0a_negative_0.png	0.2036
Turn_0	OFF_INTER_CRS0_RUB0_269_169_f9d135_positive_0.png	0.2790
Turn_0	FOO_INTRA_SED1_SED2_264_240_622716_negative_1.png	0.2089
Turn_0	FOO_INTRA_PAS1_PAS2_052_049_d93885_positive_0.png	0.2588
Turn_0	OFF_INTRA_CRS1_CRS2_044_049_c478bf_negative_0.png	0.2541
Turn_0	OFF_INTER_STN0_CRS0_053_028_051504_negative_0.png	0.2640
Turn_0	FUN_INTRA_CHS1_CHS2_065_050_a409b4_positive_2.png	0.2296
Turn_0	HOU_INTRA_HCP1_HCP2_025_018_4b7171_positive_2.png	0.2507
Turn_0	OTR_INTRA_BOL1_BOL2_040_065_7403b1_positive_2.png	0.2603
Turn_0	HOU_INTER_BBT0_HCP0_039_033_90f73f_negative_2.png	0.2223
Turn_0	FUN_INTER_CHK0_PLC0_034_054_1103b9_negative_1.png	0.3132
Turn_0	FOO_INTRA_LIM1_LIM2_037_094_b3f319_positive_2.png	0.2858
Turn_0	FOO_INTRA_LIM1_LIM2_027_061_4fad80_positive_1.png	0.3154
Turn_0	HOU_INTER_ULT0_BBT0_049_047_dd8747_positive_2.png	0.2552
Turn_0	OTR_INTER_IKE0_BOL0_064_048_948af1_positive_1.png	0.2629
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_c68d59_negative_2.png	0.2477
Turn_0	OTR_INTRA_NAI1_NAI2_200_030_2944b0_positive_2.png	0.2964
Turn_0	FUN_INTER_PUZ0_CHK0_072_055_802859_negative_2.png	0.2528
Turn_0	FUN_INTER_PUZ0_PKC0_064_023_99f29d_negative_2.png	0.2640
Turn_0	FOO_INTER_CFC0_BEA1_045_137_31bb66_negative_2.png	0.2314
Turn_0	HOU_INTER_ULT0_TPK0_028_029_b72ac4_positive_1.png	0.2642
Turn_0	HOU_INTER_CTB2_TPK1_037_057_df16cd_negative_2.png	0.2838
Turn_0	FOO_INTRA_CHI1_CHI2_094_047_93a875_negative_1.png	0.2398
Turn_0	FOO_INTER_BEA1_SED2_187_094_42e27e_negative_1.png	0.2249
Turn_0	OFF_INTER_PEN0_PNC0_031_010_fee1df_positive_2.png	0.2872
Turn_0	OTR_INTER_SCR0_NAI0_041_227_7a3a23_positive_2.png	0.2570
Turn_0	FOO_INTRA_BEA1_BEA2_268_290_da9fce_negative_2.png	0.2381
Turn_0	FOO_INTER_CFC0_BEA1_140_282_369076_negative_1.png	0.2429
Turn_0	OFF_INTER_SFP0_LPP0_076_047_e4199f_positive_1.png	0.2776
Turn_0	FOO_INTER_BEA2_PEP1_150_143_81c819_positive_0.png	0.2149
Turn_0	HOU_INTER_CTB2_TPK1_136_140_a0256e_positive_1.png	0.2247
Turn_0	OFF_INTER_PEN0_PNC0_052_019_0f229d_positive_0.png	0.2801
Turn_0	FUN_INTRA_DIC1_DIC2_047_047_a73cbd_negative_0.png	0.2503
Turn_0	FUN_INTER_CHK0_PLC0_057_085_1a19ff_negative_2.png	0.2504
Turn_0	FUN_INTER_MAH0_PKC0_065_090_34eeb0_negative_1.png	0.2588
Turn_0	OTR_INTRA_BOL1_BOL2_040_065_7403b1_positive_0.png	0.3180
Turn_0	HOU_INTER_BAT0_HCP0_037_039_a631ab_positive_2.png	0.2455
Turn_0	OTR_INTRA_STO1_STO2_016_015_043fc8_negative_2.png	0.1958
Turn_0	FOO_INTER_LIM0_CHI0_047_053_d1f8a4_negative_0.png	0.2937
Turn_0	HOU_INTER_BOT0_COI0_037_015_969920_positive_1.png	0.2800
Turn_0	OFF_INTRA_PPC1_PPC2_252_214_d5934d_positive_0.png	0.2417
Turn_0	FOO_INTRA_CHI1_CHI2_080_038_e0f530_negative_2.png	0.2630
Turn_0	OFF_INTER_PPC0_RHS0_027_041_7119a4_positive_2.png	0.2779
Turn_0	OFF_INTER_PPN0_HST0_062_076_9bd4ab_positive_2.png	0.2165
Turn_0	OTR_INTER_SCR0_NAI0_047_272_00bd16_negative_0.png	0.2555
Turn_0	FOO_INTER_LIM0_CHI0_047_053_6de43f_negative_1.png	0.2606
Turn_0	OTR_INTRA_BEA1_BEA2_155_130_563274_positive_0.png	0.2150
Turn_0	OFF_INTER_PEN0_PNC0_031_010_fee1df_negative_1.png	0.2713
Turn_0	OFF_INTER_LPP0_WWO0_027_018_a5261f_positive_2.png	0.1925
Turn_0	FUN_INTER_MAR0_DIC0_030_033_157440_positive_1.png	0.2187
Turn_0	FOO_INTRA_PNT1_PNT2_320_288_2b4554_positive_1.png	0.2419
Turn_0	HOU_INTER_CTB2_TPK1_037_057_df16cd_negative_1.png	0.2610
Turn_0	HOU_INTRA_BOT1_BOT2_060_035_165084_negative_2.png	0.2586
Turn_0	OTR_INTER_IKE0_BOL0_057_038_1daebc_negative_2.png	0.2676
Turn_0	FUN_INTRA_PKC1_PKC2_037_089_df22f5_negative_0.png	0.2408
Turn_0	FUN_INTER_PUZ0_PKC0_143_064_aef6ed_negative_0.png	0.2445
Turn_0	FOO_INTER_CFC0_BEA1_095_203_8ab47a_positive_0.png	0.2459
Turn_0	OTR_INTER_NUT0_PEG0_026_021_49defd_negative_1.png	0.2697
Turn_0	HOU_INTER_BAT0_CTB0_061_152_787cff_positive_1.png	0.2469
Turn_0	HOU_INTER_ULT0_BBT0_034_035_59245a_negative_1.png	0.2325
Turn_0	OFF_INTRA_RHS1_RHS2_232_188_af079e_positive_0.png	0.1875
Turn_0	FUN_INTRA_DIC1_DIC2_047_047_a73cbd_positive_1.png	0.2715
Turn_0	OFF_INTER_STN0_CRS0_070_037_a51370_positive_0.png	0.2525
Turn_0	FOO_INTER_CFC0_BEA1_121_252_023a94_positive_1.png	0.2371
Turn_0	HOU_INTRA_BBT1_BBT2_040_041_f61005_positive_1.png	0.2498
Turn_0	HOU_INTRA_COI1_COI2_050_015_2adb52_positive_1.png	0.2462
Turn_0	OTR_INTRA_BOL1_BOL2_050_075_c74453_positive_1.png	0.3155
Turn_0	OTR_INTRA_SCR1_SCR2_026_023_37a2d5_negative_0.png	0.2821
Turn_0	OFF_INTRA_PPC1_PPC2_382_439_6f2cc7_negative_1.png	0.2322
Turn_0	OTR_INTER_BOL0_PEG0_018_020_06bc42_positive_1.png	0.2598
Turn_0	FOO_INTRA_SED1_SED2_476_453_8430cf_negative_2.png	0.2164
Turn_0	FOO_INTRA_CFC1_CFC2_077_077_33f3fb_positive_1.png	0.2412
Turn_0	OFF_INTER_PPC0_PEN0_052_019_9a5861_positive_2.png	0.2466
Turn_0	FOO_INTER_LIM0_CHI0_078_083_90a86e_positive_0.png	0.2836
Turn_0	HOU_INTRA_CTB1_CTB2_131_106_e0dbde_positive_0.png	0.2425
Turn_0	OFF_INTRA_PEN1_PEN2_038_037_10b023_negative_0.png	0.2904
Turn_0	HOU_INTRA_BAT1_BAT2_020_017_74542d_negative_1.png	0.2410
Turn_0	HOU_INTER_ULT0_BBT0_049_047_50009a_positive_2.png	0.2594
Turn_0	HOU_INTER_ULT0_CTB0_073_088_56e8fb_negative_1.png	0.2527
Turn_0	HOU_INTER_ULT0_BBT0_082_076_416084_negative_1.png	0.2584
Turn_0	FOO_INTRA_CHI1_CHI2_031_011_d4828e_positive_2.png	0.2578
Turn_0	OTR_INTER_BOL0_PEG0_048_046_0fe9bb_negative_2.png	0.2320
Turn_0	HOU_INTER_ULT0_BBT0_049_047_50009a_negative_0.png	0.2233
Turn_0	FOO_INTER_BEA2_PEP1_076_067_708514_positive_1.png	0.2343
Turn_0	OTR_INTRA_NAI1_NAI2_200_030_2944b0_positive_0.png	0.2581
Turn_0	FUN_INTER_CHS0_PKC0_052_096_fa1aea_positive_1.png	0.2393
Turn_0	OFF_INTER_SFP0_LPP0_057_035_405bc7_negative_2.png	0.2121
Turn_0	OTR_INTRA_WAS1_WAS2_090_085_9682d0_negative_0.png	0.2571
Turn_0	HOU_INTRA_COI1_COI2_050_015_2adb52_negative_1.png	0.2677
Turn_0	FOO_INTRA_TOM1_TOM2_016_050_a67dc0_negative_2.png	0.2788
Turn_0	HOU_INTRA_CTB1_CTB2_096_073_559f0c_negative_1.png	0.2646
Turn_0	OTR_INTRA_NUT1_NUT2_030_055_f00b70_negative_1.png	0.2446
Turn_0	HOU_INTER_BAT0_HCP0_061_064_49c629_positive_1.png	0.2234
Turn_0	OTR_INTRA_BOL1_BOL2_050_075_a8c6da_positive_0.png	0.2618
Turn_0	OTR_INTER_BUT0_WAS0_053_114_ac5059_positive_2.png	0.2666
Turn_0	FOO_INTRA_TOM1_TOM2_010_028_cdb93e_positive_0.png	0.3119
Turn_0	FOO_INTRA_BEA1_BEA2_324_328_92755e_positive_1.png	0.2183
Turn_0	FUN_INTER_MAH0_PKC0_025_020_9e649f_positive_2.png	0.2694
Turn_0	OFF_INTRA_PEN1_PEN2_038_037_9d80e0_positive_0.png	0.3213
Turn_0	FOO_INTER_BEA2_PEP1_076_067_708514_negative_0.png	0.2001
Turn_0	FOO_INTRA_CHI1_CHI2_031_011_d4828e_negative_1.png	0.2127
Turn_0	FOO_INTRA_CFC1_CFC2_094_096_6da5f8_positive_1.png	0.2056
Turn_0	OTR_INTER_NUT0_PEG0_015_016_2984c2_positive_0.png	0.2540
Turn_0	FUN_INTER_PUZ0_CHS0_059_066_6c1ebd_negative_0.png	0.2695
Turn_0	FOO_INTER_LIM0_CHI0_078_083_8c8c96_negative_2.png	0.2436
Turn_0	FOO_INTRA_SED1_SED2_476_453_8430cf_negative_0.png	0.2229
Turn_0	FUN_INTRA_MAR1_MAR2_048_048_6711d8_positive_1.png	0.2041
Turn_0	OFF_INTRA_RHS1_RHS2_206_163_56cf1a_negative_2.png	0.2129
Turn_0	FUN_INTRA_LEG1_LEG2_045_045_97ba3f_positive_0.png	0.2072
Turn_0	OFF_INTER_PPC0_RHS0_027_041_4efde0_positive_1.png	0.2397
Turn_0	FUN_INTER_PUZ0_CHS0_030_036_8ef12a_positive_0.png	0.2317
Turn_0	HOU_INTRA_BBT1_BBT2_048_046_c124ce_negative_0.png	0.2662
Turn_0	FOO_INTRA_PNT1_PNT2_408_361_fe970b_negative_1.png	0.2511
Turn_0	FOO_INTER_BEA1_SED2_151_080_0d244e_positive_1.png	0.2259
Turn_0	OFF_INTER_LPP0_WWO0_038_026_51461d_positive_2.png	0.2181
Turn_0	FOO_INTRA_TOM1_TOM2_016_050_a67dc0_positive_0.png	0.3503
Turn_0	OTR_INTRA_SCR1_SCR2_020_015_6b49ab_positive_2.png	0.3241
Turn_0	HOU_INTER_BBT0_HCP0_026_025_3558b4_positive_1.png	0.2255
Turn_0	OTR_INTER_IKE0_PEG0_044_049_835f9f_negative_1.png	0.2470
Turn_0	FOO_INTER_TOM0_CHI0_083_113_94c48d_positive_0.png	0.2765
Turn_0	HOU_INTRA_BBT1_BBT2_040_041_f61005_negative_2.png	0.2566
Turn_0	OTR_INTRA_NUT1_NUT2_050_075_edded1_positive_2.png	0.2655
Turn_0	FOO_INTER_PAS0_CAN0_286_144_66ec76_positive_1.png	0.2637
Turn_0	OTR_INTER_BEA0_SCR0_070_016_0bf5aa_negative_1.png	0.2278
Turn_0	HOU_INTER_BAT0_HCP0_037_039_a631ab_negative_1.png	0.2068
Turn_0	FUN_INTER_PUZ0_CHS0_077_089_c36f88_negative_0.png	0.2351
Turn_0	FOO_INTER_LIM0_CHI0_094_096_0bec9f_negative_2.png	0.2347
Turn_0	OTR_INTER_IKE0_BOL0_034_021_aae67e_negative_1.png	0.2340
Turn_0	OTR_INTER_IKE0_PEG0_025_035_f7533c_positive_2.png	0.2573
Turn_0	OTR_INTRA_PEG1_PEG2_140_130_d078bf_negative_2.png	0.2526
Turn_0	FUN_INTRA_MAR1_MAR2_010_020_516df8_negative_2.png	0.2665
Turn_0	OTR_INTRA_IKE1_IKE2_095_105_8ec62d_negative_0.png	0.2967
Turn_0	OTR_INTRA_NUT1_NUT2_035_060_78bbc3_positive_1.png	0.2493
Turn_0	OTR_INTRA_WAS1_WAS2_095_090_a34812_negative_2.png	0.2356
Turn_0	HOU_INTER_BBT0_HCP0_093_074_9af897_positive_0.png	0.2353
Turn_0	OFF_INTER_PPC0_RHS0_082_119_5cdd93_negative_0.png	0.2458
Turn_0	OFF_INTER_PEN0_PNC0_065_024_488fe0_positive_2.png	0.2730
Turn_0	FUN_INTRA_PKC1_PKC2_014_022_e5b117_negative_1.png	0.2336
Turn_0	FOO_INTRA_PNT1_PNT2_254_228_d70677_negative_2.png	0.2557
Turn_0	FUN_INTRA_PKC1_PKC2_014_022_e5b117_negative_2.png	0.2345
Turn_0	HOU_INTRA_COI1_COI2_080_030_49c15f_positive_2.png	0.2419
Turn_0	OTR_INTER_IKE0_BOL0_021_012_026f9e_negative_0.png	0.2584
Turn_0	FUN_INTER_MAH0_PKC0_053_076_0ea995_negative_1.png	0.2880
Turn_0	FUN_INTER_CHS0_PKC0_035_070_24eebd_negative_0.png	0.1912
Turn_0	FUN_INTRA_CHS1_CHS2_055_040_030568_negative_2.png	0.2663
Turn_0	HOU_INTER_CTB2_TPK1_037_057_df16cd_positive_1.png	0.2373
Turn_0	FOO_INTRA_SED1_SED2_264_240_76bd55_positive_2.png	0.2000
Turn_0	OTR_INTER_IKE0_PEG0_055_056_8c6bc0_negative_1.png	0.2588
Turn_0	FOO_INTRA_PEP1_PEP2_157_146_d4e46d_negative_2.png	0.2217
Turn_0	OTR_INTRA_WAS1_WAS2_095_090_a34812_positive_1.png	0.2141
Turn_0	FOO_INTER_BEA1_SED2_187_094_42e27e_positive_1.png	0.2154
Turn_0	FUN_INTER_CHS0_CHK0_028_015_4906cd_negative_0.png	0.2552
Turn_0	FOO_INTRA_CHI1_CHI2_031_011_f0bb22_negative_0.png	0.2635
Turn_0	OTR_INTRA_WAS1_WAS2_095_090_a34812_positive_0.png	0.2185
Turn_0	FUN_INTRA_DIC1_DIC2_047_047_a73cbd_negative_2.png	0.2452
Turn_0	OFF_INTER_PEN0_PNC0_052_019_50c0d7_positive_1.png	0.3029
Turn_0	FUN_INTER_PUZ0_CHK0_092_065_0fb7a8_positive_1.png	0.2359
Turn_0	FOO_INTRA_CHI1_CHI2_080_038_e0f530_positive_0.png	0.2641
Turn_0	FOO_INTER_CAN0_PNT1_024_066_384d82_negative_2.png	0.2474
Turn_0	FOO_INTER_PAS0_CAN0_130_042_b40b46_positive_2.png	0.2190
Turn_0	FUN_INTER_PUZ0_CHK0_092_065_0fb7a8_negative_2.png	0.2335
Turn_0	FUN_INTER_MAR0_DIC0_030_033_fd7670_positive_2.png	0.2163
Turn_0	OFF_INTER_PPC0_RHS0_100_150_b2edc9_positive_1.png	0.2695
Turn_0	OFF_INTRA_RUB1_RUB2_164_144_bdd50f_positive_2.png	0.2515
Turn_0	FUN_INTER_CHK0_PLC0_057_085_6c7847_positive_2.png	0.2309
Turn_0	FUN_INTER_MAR0_DIC0_060_059_fcd5e4_positive_1.png	0.2115
Turn_0	FUN_INTRA_PUZ1_PUZ2_031_061_3258e7_negative_2.png	0.2553
Turn_0	HOU_INTER_ULT0_CTB0_073_088_8337d0_negative_0.png	0.2285
Turn_0	FUN_INTER_CHS0_PKC0_068_119_45c158_negative_2.png	0.2651
